0.0,0.0,0.0,97.92866304660447
-1.704734321050557E-13,99.20688347804838,0.0,-45.0
-40.85916761466717,0.0,99.37786160256229,-44.11764705882353
86.37361450522725,0.0,-43.816942551119766,-43.859649122807014
-0.056474679728979266,0.0,0.0,97.73857461050135
-5.361825978673524E-6,99.34227047678479,-44.24778761061947,-49.999999999999986
0.0,0.0,76.16335730608868,0.0
97.51580637661604,-1.275660207827828E-15,0.0,-21.84123936453641
-1.1302464203558964,0.0,0.0,98.87500312569841
-0.13615771145112004,99.65453096053803,-4.991126885536824,-5.281176349946318E-6
0.0,0.0,98.72042434054829,0.0
91.95638785104933,0.0,0.0,-44.20432220039292
0.0,0.0,0.0,0.0
